type,ident,lat,lon,clock,updateType,id,air_ground,hexid,alt,gs,heading,rp1lat,rp1lon,rp1alt,rp1clock,fob,oat,airspeed_kts,airspeed_mach,winds,eta,baro_alt,gps-alt,atcident,reg,squawk,altChange,geometry
position,SKW5279,36.97389,-121.87361,2016-04-14T11:16:40.000-07:00,Z,SKW5279-1461994233-airline-0158,A,,21600,396,135,,,,,,,,,,2016-04-14T11:57:47.000-07:00,,,,,,C,"-121.87361,36.97389,21600"
position,UAL288,42.12298,-87.31882,2016-04-14T11:16:32.000-07:00,A,UAL288-1461994227-airline-0006,A,AA568F,13800,386,84,,,,,,,,,,,,,,N76503,6517,C,"-87.31882,42.12298,13800"
position,NKS446,41.9648,-88.1988,2016-04-14T11:16:32.000-07:00,A,NKS446-1461994172-airline-0120,A,A7FB19,3900,171,89,,,,,,,,,,,,,,N613NK,7345, ,"-88.1988,41.9648,3900"
position,UAL221,41.54219,-87.09961,2016-04-14T11:16:35.000-07:00,A,UAL221-1461994227-airline-0489,A,AAA590,11900,333,291,,,,,,,,,,,,,,N78506,3640, ,"-87.09961,41.54219,11900"
position,N9262C,37.07972,-76.23361,2016-04-14T11:16:42.000-07:00,Z,N9262C-1462210142-11-2,A,,2900,117,169,,,,,,,,,,2016-04-14T11:22:11.000-07:00,,,,,, ,"-76.23361,37.07972,2900"
position,ETD150,41.97084,-87.67059,2016-04-14T11:16:39.000-07:00,A,ETD150-1461994076-airline-0057:0,A,896353,6400,250,73,,,,,,,,,,,,,,A6ETP,6212,C,"-87.67059,41.97084,6400"
position,AMX668,36.3268,-121.5663,2016-04-14T11:16:38.000-07:00,A,AMX668-1461993997-airline-0042,A,0D001E,27000,406,328,,,,,,,,,,,,,,XAZAM,7733,D,"-121.5663,36.3268,27000"
position,VRD751,32.87521,-117.2598,2016-04-14T11:16:41.000-07:00,A,VRD751-1461994251-airline-0177,A,A855E2,9400,247,145,,,,,,,,,,,,,,N636VA,1702,D,"-117.2598,32.87521,9400"
position,SWA2329,41.56943,-88.06747,2016-04-14T11:16:43.000-07:00,A,SWA2329-1461994256-airline-0381,A,ABDC9B,4400,232,60,,,,,,,,,,,,,,N8632A,3175, ,"-88.06747,41.56943,4400"
position,JAL9,42.16882,-87.81984,2016-04-14T11:16:43.000-07:00,A,JAL9-1461994107-airline-0175,A,8682FC,9600,293,330,,,,,,,,,,,,,,JA741J,3260,C,"-87.81984,42.16882,9600"
position,N104RJ,37.14722,-75.9375,2016-04-14T11:16:54.000-07:00,Z,N104RJ-1462203243-dlad-4306681:0,A,,40000,412,206,,,,,,,,,,2016-04-14T12:59:37.000-07:00,,,,,, ,"-75.9375,37.14722,40000"
position,SWA623,41.48222,-87.385,2016-04-14T11:16:48.000-07:00,Z,SWA623-1461994257-airline-1063,A,,4000,274,290,,,,,,,,,,2016-04-14T11:25:32.000-07:00,,,,,,D,"-87.385,41.48222,4000"
position,RPA4683,36.75306,-76.49667,2016-04-14T11:16:54.000-07:00,Z,RPA4683-1461993954-airline-0006,A,,34000,430,205,,,,,,,,,,2016-04-14T11:46:37.000-07:00,,,,,, ,"-76.49667,36.75306,34000"
position,AAL623,32.67972,-116.8827,2016-04-14T11:16:45.000-07:00,A,AAL623-1461993959-airline-0071,A,ACB636,4900,259,261,,,,,,,,,,,,,,N918US,4172, ,"-116.8827,32.67972,4900"
position,SKW5337,36.60196,-121.78395,2016-04-14T11:17:02.000-07:00,P,SKW5337-1461994233-airline-0183,A,,,,329,,,,,,,,,,,,,,,,,"-121.78395,36.60196"
position,VOI433,32.54106,-116.97016,2016-04-14T11:17:02.000-07:00,P,VOI433-1462028700-schedule-0000,A,,,,255,,,,,,,,,,,,,,,,,"-116.97016,32.54106"
position,N866AW,32.54993,-116.67093,2016-04-14T11:17:02.000-07:00,P,N866AW-1462202088-3-0,A,,,,98,,,,,,,,,,,,,,,,,"-116.67093,32.54993"
position,URF53,36.21944,-121.74944,2016-04-14T11:16:55.000-07:00,Z,URF53-1462192036-1-0,A,,23000,274,140,,,,,,,,,,2016-04-14T11:53:05.000-07:00,,,,,, ,"-121.74944,36.21944,23000"
position,URF63,36.34167,-121.32389,2016-04-14T11:16:53.000-07:00,Z,URF63-1462192117-5-0,A,,15900,258,330,,,,,,,,,,2016-04-14T11:38:56.000-07:00,,,,,, ,"-121.32389,36.34167,15900"
position,SWA4072,41.8,-87.73333,2016-04-14T11:16:45.000-07:00,Z,SWA4072-1461994257-airline-0720,A,,1300,128,,,,,,,,,,,2016-04-14T12:16:26.000-07:00,,,,,,C,"-87.73333,41.8,1300"
position,VOI580,32.5041,-117.0578,2016-04-14T11:16:47.000-07:00,A,VOI580-1462038780-schedule-0000,A,0D002F,4700,170,161,,,,,,,,,,,,,,XAVOD,1470,C,"-117.0578,32.5041,4700"
position,SWA1980,32.66639,-117.32306,2016-04-14T11:16:55.000-07:00,Z,SWA1980-1461994256-airline-0376,A,,4000,230,160,,,,,,,,,,2016-04-14T11:19:32.000-07:00,,,,,, ,"-117.32306,32.66639,4000"
position,NKS446,41.96489,-88.17889,2016-04-14T11:16:47.000-07:00,A,NKS446-1461994172-airline-0120,A,A7FB19,3900,174,89,,,,,,,,,,,,,,N613NK,, ,"-88.17889,41.96489,3900"
position,UAL519,42.13941,-88.12645,2016-04-14T11:16:49.000-07:00,A,UAL519-1461994233-airline-0170,A,A91536,11600,275,273,,,,,,,,,,,,,,N68453,1367,C,"-88.12645,42.13941,11600"
position,SWA716,32.73333,-117.2,2016-04-14T11:16:56.000-07:00,Z,SWA716-1461994257-airline-0365,A,,1000,144,,,,,,,,,,,2016-04-14T12:26:17.000-07:00,,,,,,C,"-117.2,32.73333,1000"
position,SWG476,36.7522,-76.35578,2016-04-14T11:16:52.000-07:00,A,SWG476-1462198916-10-0,A,C078FD,36000,420,203,,,,,,,,,,,,,,CGTVG,6541, ,"-76.35578,36.7522,36000"
position,N60ET,36.83333,-121.23333,2016-04-14T11:17:02.000-07:00,Z,N60ET-1462168338-4-0,A,,11600,191,141,,,,,,,,,,,,,,,, ,"-121.23333,36.83333,11600"
position,QXE2493,33.01667,-117.36667,2016-04-14T11:17:02.000-07:00,Z,QXE2493-1462035600-schedule-0000,A,,11900,322,140,,,,,,,,,,2016-04-14T11:25:25.000-07:00,,,QXE493,,,D,"-117.36667,33.01667,11900"
position,ETD150,41.97992,-87.64503,2016-04-14T11:16:55.000-07:00,A,ETD150-1461994076-airline-0057:0,A,896353,7000,254,57,,,,,,,,,,,,,,A6ETP,6212,C,"-87.64503,41.97992,7000"
position,AAL153,41.96883,-87.88744,2016-04-14T11:16:57.000-07:00,A,AAL153-1461993948-airline-0551,A,AAE958,1300,168,90,,,,,,,,,,,,,,N802AN,6565,C,"-87.88744,41.96883,1300"
position,VRD751,32.85992,-117.2475,2016-04-14T11:16:56.000-07:00,A,VRD751-1461994251-airline-0177,A,A855E2,9100,239,145,,,,,,,,,,,,,,N636VA,1702,D,"-117.2475,32.85992,9100"
position,SWA2329,41.57726,-88.04955,2016-04-14T11:16:58.000-07:00,A,SWA2329-1461994256-airline-0381,A,ABDC9B,4400,233,60,,,,,,,,,,,,,,N8632A,, ,"-88.04955,41.57726,4400"
position,UAL577,41.88724,-87.18942,2016-04-14T11:16:56.000-07:00,A,UAL577-1461994235-airline-0216,A,AA9600,39000,538,86,,,,,,,,,,,,,,N781UA,3355, ,"-87.18942,41.88724,39000"
position,AAL623,32.67705,-116.9008,2016-04-14T11:17:00.000-07:00,A,AAL623-1461993959-airline-0071,A,ACB636,4800,252,261,,,,,,,,,,,,,,N918US,4172,D,"-116.9008,32.67705,4800"
position,NKS446,41.96498,-88.16179,2016-04-14T11:17:02.000-07:00,A,NKS446-1461994172-airline-0120,A,A7FB19,3900,174,90,,,,,,,,,,,,,,N613NK,, ,"-88.16179,41.96498,3900"
position,RPA4262,41.88528,-87.89167,2016-04-14T11:17:01.000-07:00,Z,RPA4262-1461993953-airline-0472,A,,7000,284,276,,,,,,,,,,2016-04-14T11:27:12.000-07:00,,,,,,D,"-87.89167,41.88528,7000"
position,N508JA,36.67278,-121.45583,2016-04-14T11:17:07.000-07:00,Z,N508JA-1462154503-1-1,A,,17200,215,127,,,,,,,,,,2016-04-14T12:04:49.000-07:00,,,,,,C,"-121.45583,36.67278,17200"
position,UAL288,42.1288,-87.23547,2016-04-14T11:17:04.000-07:00,A,UAL288-1461994227-airline-0006,A,AA568F,15500,392,84,,,,,,,,,,,,,,N76503,,C,"-87.23547,42.1288,15500"
position,UAL221,41.55867,-87.1596,2016-04-14T11:17:05.000-07:00,A,UAL221-1461994227-airline-0489,A,AAA590,11900,342,291,,,,,,,,,,,,,,N78506,3640, ,"-87.1596,41.55867,11900"
position,SWA2031,36.1475,-121.42639,2016-04-14T11:17:18.000-07:00,Z,SWA2031-1461994256-airline-0434,A,,32000,424,326,,,,,,,,,,2016-04-14T11:37:54.000-07:00,,,,,,D,"-121.42639,36.1475,32000"
position,UAL708,36.98778,-121.96583,2016-04-14T11:17:05.000-07:00,Z,UAL708-1461994236-airline-0103,A,,11500,354,346,,,,,,,,,,2016-04-14T11:28:27.000-07:00,,,,,,D,"-121.96583,36.98778,11500"
position,AAL1096,42,-88,2016-04-14T11:17:16.000-07:00,Z,AAL1096-1461993948-airline-0009,A,,1800,140,90,,,,,,,,,,2016-04-14T11:18:32.000-07:00,,,,,,D,"-88,42,1800"
position,SWA1583,37.43889,-76.07056,2016-04-14T11:17:06.000-07:00,Z,SWA1583-1461994255-airline-0620,A,,40000,408,206,,,,,,,,,,2016-04-14T12:57:16.000-07:00,,,,,, ,"-76.07056,37.43889,40000"
position,JBU1083,37.15694,-76.65861,2016-04-14T11:17:06.000-07:00,Z,JBU1083-1461994016-airline-0164,A,,23000,382,232,,,,,,,,,,2016-04-14T11:42:44.000-07:00,,,,,, ,"-76.65861,37.15694,23000"
position,UAL1826,36.45889,-122.07861,2016-04-14T11:17:18.000-07:00,Z,UAL1826-1461994227-airline-0091,A,,27700,491,139,,,,,,,,,,2016-04-14T12:03:17.000-07:00,,,,,,C,"-122.07861,36.45889,27700"
position,N63251,36.72972,-121.72833,2016-04-14T11:17:18.000-07:00,Z,N63251-1462207229-1-1,A,,4900,108,139,,,,,,,,,,2016-04-14T11:27:56.000-07:00,,,,,, ,"-121.72833,36.72972,4900"
position,SWA4072,41.81667,-87.73333,2016-04-14T11:17:10.000-07:00,Z,SWA4072-1461994257-airline-0720,A,,2000,149,360,,,,,,,,,,2016-04-14T12:16:26.000-07:00,,,,,,C,"-87.73333,41.81667,2000"
position,VOI912,33.21144,-117.1701,2016-04-14T11:17:09.000-07:00,A,VOI912-1462029420-schedule-0000,A,0D07B3,14700,345,278,,,,,,,,,,,,,,XAVOZ,3271,D,"-117.1701,33.21144,14700"
position,N700CG,36.86667,-121.8,2016-04-14T11:17:19.000-07:00,Z,N700CG-1462207883-4-0,A,,11700,159,158,,,,,,,,,,2016-04-14T11:30:11.000-07:00,,,,,,C,"-121.8,36.86667,11700"
position,AMX668,36.3768,-121.6057,2016-04-14T11:17:09.000-07:00,A,AMX668-1461993997-airline-0042,A,0D001E,25800,398,328,,,,,,,,,,,,,,XAZAM,7733,D,"-121.6057,36.3768,25800"
position,VRD751,32.84615,-117.2362,2016-04-14T11:17:11.000-07:00,A,VRD751-1461994251-airline-0177,A,A855E2,8800,237,145,,,,,,,,,,,,,,N636VA,,D,"-117.2362,32.84615,8800"
position,ETD150,41.99198,-87.62146,2016-04-14T11:17:13.000-07:00,A,ETD150-1461994076-airline-0057:0,A,896353,7600,265,56,,,,,,,,,,,,,,A6ETP,6212,C,"-87.62146,41.99198,7600"
position,JAL9,42.20572,-87.8498,2016-04-14T11:17:13.000-07:00,A,JAL9-1461994107-airline-0175,A,8682FC,11000,303,329,,,,,,,,,,,,,,JA741J,3260,C,"-87.8498,42.20572,11000"
position,N65680,37.26861,-76.66806,2016-04-14T11:17:24.000-07:00,Z,N65680-1462210504-2-0,A,,3900,85,354,,,,,,,,,,2016-04-14T11:32:31.000-07:00,,,,,, ,"-76.66806,37.26861,3900"
position,SWA1527,41.54056,-87.62083,2016-04-14T11:17:25.000-07:00,Z,SWA1527-1461994255-airline-0279,A,,3900,271,274,,,,,,,,,,2016-04-14T11:24:58.000-07:00,,,,,,D,"-87.62083,41.54056,3900"
position,AMX686,41.96667,-87.97722,2016-04-14T11:17:25.000-07:00,Z,AMX686-1461993997-airline-0098,A,,1300,137,90,,,,,,,,,,2016-04-14T11:18:23.000-07:00,,,,,,D,"-87.97722,41.96667,1300"
position,VOI580,32.48694,-117.0417,2016-04-14T11:17:12.000-07:00,A,VOI580-1462038780-schedule-0000,A,0D002F,5400,196,140,,,,,,,,,,,,,,XAVOD,1470,C,"-117.0417,32.48694,5400"
position,AAL2089,37.25944,-76.49611,2016-04-14T11:17:18.000-07:00,Z,AAL2089-1461993949-airline-0370,A,,24000,371,245,,,,,,,,,,2016-04-14T11:45:18.000-07:00,,,,,,D,"-76.49611,37.25944,24000"
position,SWA2480,41.73806,-87.81333,2016-04-14T11:17:13.000-07:00,Z,SWA2480-1461994256-airline-0383,A,,1900,148,3,,,,,,,,,,2016-04-14T11:18:02.000-07:00,,,,,,D,"-87.81333,41.73806,1900"
position,ASQ3985,41.42083,-87.25889,2016-04-14T11:17:13.000-07:00,Z,ASQ3985-1461994171-airline-0183,A,,11000,342,315,,,,,,,,,,2016-04-14T11:35:48.000-07:00,,,,,,D,"-87.25889,41.42083,11000"
position,ENY3424,42.05917,-87.82222,2016-04-14T11:17:13.000-07:00,Z,ENY3424-1461994019-airline-0219,A,,4700,219,11,,,,,,,,,,2016-04-14T11:52:27.000-07:00,,,,,,C,"-87.82222,42.05917,4700"
position,TCF3640,41.96556,-88.05778,2016-04-14T11:17:13.000-07:00,Z,TCF3640-1461994228-airline-0338,A,,2500,167,90,,,,,,,,,,2016-04-14T11:19:25.000-07:00,,,,,,D,"-88.05778,41.96556,2500"
position,SWA716,32.75,-117.21667,2016-04-14T11:17:14.000-07:00,Z,SWA716-1461994257-airline-0365,A,,1400,148,320,,,,,,,,,,2016-04-14T12:26:17.000-07:00,,,,,,C,"-117.21667,32.75,1400"
position,DAL1648,41.72361,-87.65444,2016-04-14T11:17:13.000-07:00,Z,DAL1648-1461994052-airline-0647,A,,4200,251,184,,,,,,,,,,2016-04-14T12:54:28.000-07:00,,,,,,C,"-87.65444,41.72361,4200"
position,DAL928,41.72056,-87.90028,2016-04-14T11:17:13.000-07:00,Z,DAL928-1461994065-airline-0113,A,,32900,506,87,,,,,,,,,,2016-04-14T12:38:25.000-07:00,,,,,, ,"-87.90028,41.72056,32900"
position,N9262C,37.05778,-76.23167,2016-04-14T11:17:18.000-07:00,Z,N9262C-1462210142-11-2,A,,2900,116,176,,,,,,,,,,2016-04-14T11:24:30.000-07:00,,,,,, ,"-76.23167,37.05778,2900"
position,SWA2329,41.58567,-88.02993,2016-04-14T11:17:13.000-07:00,A,SWA2329-1461994256-airline-0381,A,ABDC9B,4400,232,60,,,,,,,,,,,,,,N8632A,3175, ,"-88.02993,41.58567,4400"
position,AAL153,41.96866,-87.87108,2016-04-14T11:17:12.000-07:00,A,AAL153-1461993948-airline-0551,A,AAE958,2000,169,91,,,,,,,,,,,,,,N802AN,6565,C,"-87.87108,41.96866,2000"
position,AAL623,32.67389,-116.9222,2016-04-14T11:17:15.000-07:00,A,AAL623-1461993959-airline-0071,A,ACB636,4600,246,261,,,,,,,,,,,,,,N918US,4172,D,"-116.9222,32.67389,4600"
position,NKS446,41.96503,-88.14542,2016-04-14T11:17:17.000-07:00,A,NKS446-1461994172-airline-0120,A,A7FB19,3700,173,90,,,,,,,,,,,,,,N613NK,7345,D,"-88.14542,41.96503,3700"
position,AAL1365,36.9256,-76.38303,2016-04-14T11:17:18.000-07:00,A,AAL1365-1461993948-airline-0506,A,AC5CD7,36000,416,206,,,,,,,,,,,,,,N896NN,2761, ,"-76.38303,36.9256,36000"
position,SKW5419,36.805,-121.61778,2016-04-14T11:17:30.000-07:00,Z,SKW5419-1461994235-airline-0240,A,,36000,444,353,,,,,,,,,,2016-04-14T13:10:37.000-07:00,,,SKW603A,,, ,"-121.61778,36.805,36000"
position,SWA2662,37.14111,-122.00083,2016-04-14T11:17:30.000-07:00,Z,SWA2662-1461994256-airline-0769,A,,24600,414,133,,,,,,,,,,2016-04-14T12:02:59.000-07:00,,,,,,C,"-122.00083,37.14111,24600"
position,SWA2978,41.83361,-88.34573,2016-04-14T11:17:21.000-07:00,A,SWA2978-1461994256-airline-0878,A,AA7B78,37000,505,86,,,,,,,,,,,,,,N7749B,3732, ,"-88.34573,41.83361,37000"
position,UAL519,42.14214,-88.18957,2016-04-14T11:17:25.000-07:00,A,UAL519-1461994233-airline-0170,A,A91536,13100,285,274,,,,,,,,,,,,,,N68453,1367,C,"-88.18957,42.14214,13100"
position,ETD150,42.00252,-87.60067,2016-04-14T11:17:28.000-07:00,A,ETD150-1461994076-airline-0057:0,A,896353,8000,271,55,,,,,,,,,,,,,,A6ETP,6212,C,"-87.60067,42.00252,8000"
position,VRD751,32.83163,-117.2246,2016-04-14T11:17:26.000-07:00,A,VRD751-1461994251-airline-0177,A,A855E2,8400,235,145,,,,,,,,,,,,,,N636VA,1702,D,"-117.2246,32.83163,8400"
position,SWA1912,36.91333,-121.28694,2016-04-14T11:17:18.000-07:00,Z,SWA1912-1461994256-airline-0403,A,,20500,402,132,,,,,,,,,,2016-04-14T12:34:00.000-07:00,,,,,,C,"-121.28694,36.91333,20500"
position,VOI580,32.476,-117.0307,2016-04-14T11:17:27.000-07:00,A,VOI580-1462038780-schedule-0000,A,0D002F,5600,223,139,,,,,,,,,,,,,,XAVOD,1470,C,"-117.0307,32.476,5600"
position,FLG4056,37.43889,-76.08222,2016-04-14T11:17:30.000-07:00,Z,FLG4056-1461994056-airline-0296,A,,9800,296,215,,,,,,,,,,2016-04-14T11:26:24.000-07:00,,,,,,D,"-76.08222,37.43889,9800"
position,SKW5868,41.9,-88.2,2016-04-14T11:17:27.000-07:00,Z,SKW5868-1461994235-airline-0313,A,,4500,208,294,,,,,,,,,,2016-04-14T11:25:01.000-07:00,,,,,,D,"-88.2,41.9,4500"
position,RTD10,37.14944,-76.45028,2016-04-14T11:17:30.000-07:00,Z,RTD10-1462200637-2-1,A,,600,129,236,,,,,,,,,,2016-04-14T11:18:29.000-07:00,,,,,,D,"-76.45028,37.14944,600"
position,SWA2329,41.59382,-88.01103,2016-04-14T11:17:29.000-07:00,A,SWA2329-1461994256-airline-0381,A,ABDC9B,4400,233,60,,,,,,,,,,,,,,N8632A,3175, ,"-88.01103,41.59382,4400"
position,AAL153,41.9686,-87.8543,2016-04-14T11:17:31.000-07:00,A,AAL153-1461993948-airline-0551,A,AAE958,2400,181,86,,,,,,,,,,,,,,N802AN,6565,C,"-87.8543,41.9686,2400"
position,NKS446,41.96512,-88.12939,2016-04-14T11:17:32.000-07:00,A,NKS446-1461994172-airline-0120,A,A7FB19,3500,168,89,,,,,,,,,,,,,,N613NK,7345,D,"-88.12939,41.96512,3500"
position,TCF3622,41.795,-87.62556,2016-04-14T11:17:38.000-07:00,Z,TCF3622-1461994228-airline-0335,A,,9400,288,305,,,,,,,,,,2016-04-14T11:30:48.000-07:00,,,,,,D,"-87.62556,41.795,9400"
position,N384CF,41.85361,-87.73472,2016-04-14T11:17:38.000-07:00,Z,N384CF-1462204364-21-0,A,,10600,288,317,,,,,,,,,,2016-04-14T11:29:30.000-07:00,,,,,,D,"-87.73472,41.85361,10600"
position,ASQ5089,42.27472,-87.8675,2016-04-14T11:17:38.000-07:00,Z,ASQ5089-1461994060-airline-0110,A,,17100,368,341,,,,,,,,,,2016-04-14T12:07:34.000-07:00,,,,,,C,"-87.8675,42.27472,17100"
position,UAL221,41.56533,-87.18392,2016-04-14T11:17:36.000-07:00,A,UAL221-1461994227-airline-0489,A,AAA590,11900,341,294,,,,,,,,,,,,,,N78506,3640, ,"-87.18392,41.56533,11900"
position,FLG4056,37.43194,-76.08583,2016-04-14T11:17:45.000-07:00,Z,FLG4056-1461994056-airline-0296,A,,9500,305,203,,,,,,,,,,2016-04-14T11:26:24.000-07:00,,,,,,D,"-76.08583,37.43194,9500"
position,FLG3788,36.73722,-76.74417,2016-04-14T11:17:45.000-07:00,Z,FLG3788-1461994056-airline-0564,A,,29000,482,37,,,,,,,,,,2016-04-14T11:58:32.000-07:00,,,,,, ,"-76.74417,36.73722,29000"
position,N9262C,37.04833,-76.22806,2016-04-14T11:17:45.000-07:00,Z,N9262C-1462210142-11-2,A,,2900,117,163,,,,,,,,,,2016-04-14T11:24:30.000-07:00,,,,,, ,"-76.22806,37.04833,2900"
position,AMX668,36.42126,-121.6407,2016-04-14T11:17:40.000-07:00,A,AMX668-1461993997-airline-0042,A,0D001E,24800,390,328,,,,,,,,,,,,,,XAZAM,7733,D,"-121.6407,36.42126,24800"
position,SKW5279,36.8925,-121.77667,2016-04-14T11:17:42.000-07:00,Z,SKW5279-1461994233-airline-0158,A,,22700,404,136,,,,,,,,,,2016-04-14T11:57:47.000-07:00,,,,,,C,"-121.77667,36.8925,22700"
position,VOI580,32.46413,-117.0182,2016-04-14T11:17:42.000-07:00,A,VOI580-1462038780-schedule-0000,A,0D002F,5900,259,137,,,,,,,,,,,,,,XAVOD,1470,C,"-117.0182,32.46413,5900"
position,VRD751,32.81896,-117.2144,2016-04-14T11:17:41.000-07:00,A,VRD751-1461994251-airline-0177,A,A855E2,8100,233,144,,,,,,,,,,,,,,N636VA,1702,D,"-117.2144,32.81896,8100"
position,ETD150,42.01364,-87.57926,2016-04-14T11:17:43.000-07:00,A,ETD150-1461994076-airline-0057:0,A,896353,8500,278,54,,,,,,,,,,,,,,A6ETP,6212,C,"-87.57926,42.01364,8500"
position,RPA4683,36.64944,-76.55611,2016-04-14T11:17:57.000-07:00,Z,RPA4683-1461993954-airline-0006,A,,34000,430,205,,,,,,,,,,2016-04-14T11:46:37.000-07:00,,,,,, ,"-76.55611,36.64944,34000"
position,JAL9,42.24634,-87.88322,2016-04-14T11:17:44.000-07:00,A,JAL9-1461994107-airline-0175,A,8682FC,12300,318,329,,,,,,,,,,,,,,JA741J,3260,C,"-87.88322,42.24634,12300"
position,AAL623,32.6776,-116.9595,2016-04-14T11:17:43.000-07:00,A,AAL623-1461993959-airline-0071,A,ACB636,4200,233,286,,,,,,,,,,,,,,N918US,4172,D,"-116.9595,32.6776,4200"
position,N104RJ,37.04361,-76.00139,2016-04-14T11:17:57.000-07:00,Z,N104RJ-1462203243-dlad-4306681:0,A,,40000,413,206,,,,,,,,,,2016-04-14T12:58:48.000-07:00,,,,,, ,"-76.00139,37.04361,40000"
position,SWA2329,41.60252,-87.99075,2016-04-14T11:17:45.000-07:00,A,SWA2329-1461994256-airline-0381,A,ABDC9B,4400,234,60,,,,,,,,,,,,,,N8632A,3175, ,"-87.99075,41.60252,4400"
position,AAL153,41.9745,-87.83469,2016-04-14T11:17:46.000-07:00,A,AAL153-1461993948-airline-0551,A,AAE958,2800,199,48,,,,,,,,,,,,,,N802AN,6561,C,"-87.83469,41.9745,2800"
position,NKS446,41.96516,-88.11291,2016-04-14T11:17:47.000-07:00,A,NKS446-1461994172-airline-0120,A,A7FB19,3200,172,90,,,,,,,,,,,,,,N613NK,7345,D,"-88.11291,41.96516,3200"
position,SWA623,41.50861,-87.48583,2016-04-14T11:17:50.000-07:00,Z,SWA623-1461994257-airline-1063,A,,4000,270,289,,,,,,,,,,2016-04-14T11:26:07.000-07:00,,,,,, ,"-87.48583,41.50861,4000"
position,QXE2493,32.95,-117.31667,2016-04-14T11:18:02.000-07:00,Z,QXE2493-1462035600-schedule-0000,A,,10700,284,148,,,,,,,,,,2016-04-14T11:25:13.000-07:00,,,QXE493,,,D,"-117.31667,32.95,10700"
position,N60ET,36.80361,-121.19889,2016-04-14T11:18:07.000-07:00,Z,N60ET-1462168338-4-0,A,,11600,193,137,,,,,,,,,,,,,,,, ,"-121.19889,36.80361,11600"
position,UAL221,41.58696,-87.24699,2016-04-14T11:17:52.000-07:00,A,UAL221-1461994227-airline-0489,A,AAA590,11900,341,305,,,,,,,,,,,,,,N78506,, ,"-87.24699,41.58696,11900"
position,UAL708,37.0775,-122.00222,2016-04-14T11:18:07.000-07:00,Z,UAL708-1461994236-airline-0103,A,,10100,344,342,,,,,,,,,,2016-04-14T11:28:12.000-07:00,,,,,,D,"-122.00222,37.0775,10100"
position,URF63,36.40611,-121.37028,2016-04-14T11:17:55.000-07:00,Z,URF63-1462192117-5-0,A,,14900,265,330,,,,,,,,,,2016-04-14T11:38:55.000-07:00,,,,,,D,"-121.37028,36.40611,14900"
position,SWA2978,41.8378,-88.26582,2016-04-14T11:17:51.000-07:00,A,SWA2978-1461994256-airline-0878,A,AA7B78,37000,507,86,,,,,,,,,,,,,,N7749B,3732, ,"-88.26582,41.8378,37000"
position,URF53,36.15056,-121.67472,2016-04-14T11:18:07.000-07:00,Z,URF53-1462192036-1-0,A,,23000,276,139,,,,,,,,,,2016-04-14T11:53:05.000-07:00,,,,,, ,"-121.67472,36.15056,23000"
position,SWG476,36.6543,-76.40629,2016-04-14T11:17:53.000-07:00,A,SWG476-1462198916-10-0,A,C078FD,36000,425,203,,,,,,,,,,,,,,CGTVG,6541, ,"-76.40629,36.6543,36000"
position,UAL519,42.14421,-88.24308,2016-04-14T11:17:55.000-07:00,A,UAL519-1461994233-airline-0170,A,A91536,13500,320,273,,,,,,,,,,,,,,N68453,1367,C,"-88.24308,42.14421,13500"
position,ETD150,42.0241,-87.55937,2016-04-14T11:17:58.000-07:00,A,ETD150-1461994076-airline-0057:0,A,896353,8900,285,54,,,,,,,,,,,,,,A6ETP,6212,C,"-87.55937,42.0241,8900"
position,VRD751,32.80769,-117.1947,2016-04-14T11:17:59.000-07:00,A,VRD751-1461994251-airline-0177,A,A855E2,7600,229,107,,,,,,,,,,,,,,N636VA,1702,D,"-117.1947,32.80769,7600"
position,VOI580,32.45068,-117.0036,2016-04-14T11:17:57.000-07:00,A,VOI580-1462038780-schedule-0000,A,0D002F,6800,263,136,,,,,,,,,,,,,,XAVOD,1470,C,"-117.0036,32.45068,6800"
position,JBU1083,37.08861,-76.76417,2016-04-14T11:18:07.000-07:00,Z,JBU1083-1461994016-airline-0164,A,,23000,384,231,,,,,,,,,,2016-04-14T11:43:06.000-07:00,,,,,, ,"-76.76417,37.08861,23000"
position,SWA1583,37.33472,-76.13333,2016-04-14T11:18:07.000-07:00,Z,SWA1583-1461994255-airline-0620,A,,40000,411,206,,,,,,,,,,2016-04-14T12:57:16.000-07:00,,,,,, ,"-76.13333,37.33472,40000"
position,SKW5868,41.93361,-88.20722,2016-04-14T11:18:03.000-07:00,Z,SKW5868-1461994235-airline-0313,A,,4000,209,351,,,,,,,,,,2016-04-14T11:25:01.000-07:00,,,,,,D,"-88.20722,41.93361,4000"
position,SWA2329,41.60988,-87.97462,2016-04-14T11:18:03.000-07:00,A,SWA2329-1461994256-airline-0381,A,ABDC9B,4400,235,48,,,,,,,,,,,,,,N8632A,, ,"-87.97462,41.60988,4400"
position,TCF3640,41.96667,-88.00361,2016-04-14T11:18:15.000-07:00,Z,TCF3640-1461994228-airline-0338,A,,1700,149,88,,,,,,,,,,2016-04-14T11:19:39.000-07:00,,,,,,D,"-88.00361,41.96667,1700"
position,ASQ3985,41.49194,-87.34528,2016-04-14T11:18:15.000-07:00,Z,ASQ3985-1461994171-airline-0183,A,,11000,344,318,,,,,,,,,,2016-04-14T11:35:48.000-07:00,,,,,, ,"-87.34528,41.49194,11000"
